po_line_id,po_id,part_id,ordered_qty,unit_price
7546,2702,149,207,560.01
7547,2702,84,73,375.01
7548,2702,176,28,438.3
7549,2703,90,32,52.85
7550,2703,88,1020,661.52
7551,2704,162,68,365.64
7552,2704,183,667,298.51
7553,2704,199,655,533.2
7554,2704,140,8,126.78
7555,2705,36,18,278.67
7556,2705,123,56,626.68
7557,2705,178,285,420.25
7558,2705,75,613,199.59
7559,2705,8,120,482.4
7560,2706,138,13,503.65
7561,2706,187,593,509.93
7562,2707,182,20,639.01
7563,2707,46,70,128.9
7564,2707,122,152,203.44
7565,2708,137,538,280.08
7566,2708,165,12,79.52
7567,2708,199,7,577.78
7568,2708,17,69,284.68
7569,2708,185,56,288.33
7570,2708,52,41,622.02
7571,2708,37,1190,532.47
7572,2708,76,525,94.53
7573,2709,166,48,41.64
7574,2710,143,12,607.98
7575,2711,37,715,666.6
7576,2711,193,268,410.23
7577,2711,170,21,216.4
7578,2712,67,11,193.04
7579,2713,47,58,432.75
7580,2713,197,85,411.6
7581,2713,115,627,278.41
7582,2713,72,26,320.11
7583,2714,59,133,710.42
7584,2715,199,63,553.83
7585,2715,52,7,535.04
7586,2716,128,682,462.76
7587,2716,16,52,551.2
7588,2717,198,285,207.17
7589,2717,193,15,359.89
7590,2718,177,78,408.39
7591,2718,82,55,381.5
7592,2719,84,52,310.42
7593,2719,37,7,656.96
7594,2719,26,191,506.42
7595,2720,55,1339,89.82
7596,2721,157,446,603.11
7597,2721,177,1099,398.57
7598,2722,182,890,644.03
7599,2722,87,412,472.26
7600,2723,35,208,242.04
7601,2723,106,29,65.87
7602,2723,117,6,228.84
7603,2723,21,118,205.26
7604,2724,37,618,584.16
7605,2724,31,1414,394.57
7606,2725,18,98,1.65
7607,2725,77,780,116.37
7608,2725,68,29,450.95
7609,2726,151,468,656.44
7610,2726,117,26,216.75
7611,2726,154,182,71.04
7612,2726,26,901,463.41
7613,2727,151,1324,677.19
7614,2727,136,10,341.44
7615,2727,45,23,353.98
7616,2727,54,72,585.61
7617,2727,182,10,577.54
7618,2727,56,603,462.83
7619,2727,164,114,530.84
7620,2728,113,586,742.5
7621,2728,57,67,542.04
7622,2728,85,562,505.26
7623,2729,106,65,51.2
7624,2729,134,159,174.84
7625,2730,194,1371,164.08
7626,2730,171,27,570.67
7627,2731,167,10,466.84
7628,2731,26,21,552.92
7629,2731,100,73,444.47
7630,2731,106,123,60.97
7631,2731,40,928,58.3
7632,2731,188,73,217.59
7633,2731,180,74,338.34
7634,2731,157,1302,580.39
7635,2732,3,529,350.16
7636,2733,131,26,525.97
7637,2734,118,71,547.36
7638,2735,2,102,649.18
7639,2735,165,1141,70.75
7640,2735,121,245,166.69
7641,2736,133,46,191.93
7642,2736,45,76,417.31
7643,2737,1,6,344.54
7644,2737,34,24,86.05
7645,2737,144,93,661.23
7646,2738,24,664,213.61
7647,2738,122,91,196.49
7648,2739,128,70,453.51
7649,2739,14,140,699.48
7650,2740,173,511,342.18
7651,2741,31,139,293.21
7652,2741,48,127,691.03
7653,2741,199,47,701.9
7654,2742,114,815,356.24
7655,2742,54,73,691.16
7656,2743,117,1428,218.79
7657,2743,7,11,697.58
7658,2743,185,77,289.35
7659,2744,37,122,654.89
7660,2744,151,61,687.78
7661,2744,106,12,59.37
7662,2745,60,307,80.95
7663,2746,21,107,211.01
7664,2747,172,7,64.06
7665,2747,12,710,141.58
7666,2748,198,20,189.18
7667,2748,34,41,81.42
7668,2749,26,58,528.22
7669,2749,43,563,575.5
7670,2749,67,7,177.02
7671,2750,7,14,686.35
7672,2750,148,83,378.93
7673,2750,65,60,367.9
7674,2750,28,889,450.01
7675,2751,57,1102,465.54
7676,2751,108,1099,319.44
7677,2751,78,65,765.42
7678,2752,95,15,108.53
7679,2752,174,24,251.81
7680,2752,126,348,417.19
7681,2752,40,8,61.75
7682,2753,94,158,469.43
7683,2753,136,541,398.31
7684,2753,148,110,428.65
7685,2754,142,26,666.28
7686,2754,145,8,565.64
7687,2754,33,60,278.36
7688,2755,65,111,487.52
7689,2755,109,516,434.14
7690,2755,139,163,235.03
7691,2756,26,23,538.8
7692,2757,159,521,281.07
7693,2757,10,12,601.09
7694,2757,87,1124,483.21
7695,2757,49,752,408.36
7696,2758,116,249,506.95
7697,2758,165,1285,62.23
7698,2758,14,101,546.55
7699,2758,59,8,743.48
7700,2759,168,1194,581.58
7701,2760,157,31,510.09
7702,2760,80,63,100.34
7703,2760,163,641,482.1
7704,2761,179,175,236.17
7705,2761,175,345,321.19
7706,2761,142,197,577.06
7707,2761,100,16,359.94
7708,2761,94,6,513.87
7709,2762,102,1398,572.03
7710,2762,120,408,560.39
7711,2762,81,30,730.37
7712,2763,49,586,423.19
7713,2764,187,192,641.44
7714,2765,122,449,191.53
7715,2765,179,27,209.38
7716,2766,182,832,564.05
7717,2766,10,31,589.69
7718,2766,11,71,179.72
7719,2767,126,7,541.35
7720,2767,85,69,596.11
7721,2767,68,1359,524.99
7722,2768,82,1079,347.33
7723,2768,15,140,681.37
7724,2768,142,12,611.73
7725,2768,165,53,72.71
7726,2769,11,147,210.03
7727,2769,56,160,407.85
7728,2769,166,20,37.95
7729,2769,132,42,528.94
7730,2770,30,117,331.63
7731,2770,158,246,41.7
7732,2771,160,12,91.08
7733,2771,185,11,228.61
7734,2772,51,52,513.42
7735,2772,187,128,532.93
7736,2772,184,148,309.43
7737,2773,15,111,747.01
7738,2774,199,662,659.0
7739,2774,41,12,164.87
7740,2774,32,44,516.16
7741,2774,27,527,185.19
7742,2774,10,125,542.98
7743,2775,34,129,93.36
7744,2776,18,712,1.92
7745,2776,3,56,368.43
7746,2776,70,180,512.08
7747,2776,44,40,312.75
7748,2777,83,55,194.36
7749,2777,67,637,214.86
7750,2777,139,107,193.06
7751,2777,133,257,221.65
7752,2778,156,56,716.89
7753,2778,149,1390,559.06
7754,2778,148,501,338.56
7755,2779,149,433,481.68
7756,2779,194,59,162.21
7757,2779,9,205,578.96
7758,2779,147,28,73.93
7759,2780,128,291,447.43
7760,2780,50,8,29.69
7761,2780,14,144,582.97
7762,2781,120,8,535.68
7763,2781,115,127,287.04
7764,2782,181,29,216.27
7765,2782,200,226,62.05
7766,2783,57,13,471.02
7767,2784,131,1485,432.46
7768,2784,67,579,171.67
7769,2784,198,34,186.41
7770,2784,166,663,36.57
7771,2785,84,57,340.01
7772,2785,78,26,710.39
7773,2785,167,908,392.2
7774,2785,70,596,464.73
7775,2786,1,28,302.62
7776,2786,127,269,322.05
7777,2786,27,14,204.18
7778,2787,25,57,242.98
7779,2787,181,9,227.52
7780,2788,79,7,182.65
7781,2789,77,71,111.22
7782,2789,3,9,380.09
7783,2789,73,146,235.49
7784,2790,53,57,146.44
7785,2790,168,533,480.21
7786,2790,194,8,159.21
7787,2790,80,21,85.76
7788,2790,52,925,566.08
7789,2791,76,293,92.2
7790,2791,103,1170,640.69
7791,2792,39,156,58.21
7792,2792,9,101,531.0
7793,2793,150,232,305.71
7794,2794,9,44,635.62
7795,2794,18,138,1.58
7796,2794,194,603,182.95
7797,2795,160,104,73.36
7798,2795,34,73,100.8
7799,2795,69,33,365.37
7800,2795,100,262,434.86
7801,2796,199,349,589.67
7802,2796,68,186,478.67
7803,2797,184,118,285.52
7804,2797,172,15,67.64
7805,2798,152,23,607.2
7806,2798,183,16,248.13
7807,2798,184,57,277.3
7808,2798,43,229,630.06
7809,2798,155,45,279.85
7810,2799,115,71,265.74
7811,2800,180,172,405.87
7812,2800,105,58,508.86
7813,2801,150,16,332.1
7814,2801,25,1022,240.32
7815,2802,87,286,478.52
7816,2803,44,94,306.76
7817,2803,22,28,77.93
7818,2803,154,8,66.67
7819,2803,114,82,310.64
7820,2803,70,14,412.0
7821,2804,64,264,432.38
7822,2804,7,140,757.51
7823,2805,3,490,404.55
7824,2805,92,78,190.52
7825,2805,199,1222,663.47
7826,2805,184,97,284.67
7827,2805,56,685,523.89
7828,2805,19,28,451.96
7829,2805,158,162,46.88
7830,2806,138,496,452.69
7831,2807,28,19,403.04
7832,2807,35,67,224.57
7833,2807,194,1339,182.05
7834,2807,189,213,664.07
7835,2807,130,745,28.17
7836,2808,80,677,84.96
7837,2809,46,146,162.45
7838,2809,118,71,508.99
7839,2809,89,133,61.81
7840,2810,134,292,169.55
7841,2810,101,9,25.17
7842,2811,100,112,420.98
7843,2811,89,1199,75.22
7844,2812,82,38,376.2
7845,2812,18,20,1.98
7846,2812,47,184,505.49
7847,2812,7,127,563.03
7848,2813,149,28,578.83
7849,2813,97,23,77.44
7850,2814,8,87,464.14
7851,2815,54,166,628.77
7852,2815,121,29,155.41
7853,2815,139,726,216.26
7854,2816,151,8,674.89
7855,2817,107,171,614.77
7856,2817,57,32,545.32
7857,2817,182,8,497.94
7858,2818,81,647,547.54
7859,2818,23,114,674.4
7860,2819,143,109,502.97
7861,2820,67,22,221.1
7862,2821,87,149,473.26
7863,2821,135,66,103.36
7864,2821,161,6,259.09
7865,2822,171,26,611.35
7866,2822,12,341,149.86
7867,2823,158,221,50.06
7868,2824,169,105,54.92
7869,2824,151,75,703.36
7870,2824,170,240,260.89
7871,2824,25,587,242.43
7872,2824,183,37,268.98
7873,2825,100,139,399.48
7874,2825,196,36,44.24
7875,2825,164,321,543.56
7876,2825,198,105,234.14
7877,2825,79,841,197.19
7878,2825,73,734,173.87
7879,2826,90,14,64.2
7880,2826,103,296,624.24
7881,2826,144,9,574.82
7882,2826,166,928,35.73
7883,2827,20,725,411.97
7884,2827,121,14,153.07
7885,2827,140,486,115.78
7886,2827,41,71,158.23
7887,2828,154,123,66.82
7888,2829,128,112,500.89
7889,2829,52,45,550.25
7890,2829,4,1305,538.35
7891,2829,29,69,177.27
7892,2829,151,53,754.5
7893,2829,158,207,39.71
7894,2830,144,726,583.45
7895,2830,76,446,84.17
7896,2830,78,13,643.72
7897,2831,91,21,241.27
7898,2831,89,462,67.76
7899,2831,189,298,624.87
7900,2831,185,116,294.01
7901,2831,117,7,197.45
7902,2832,161,9,266.52
7903,2832,59,157,668.94
7904,2832,42,29,48.03
7905,2832,124,89,655.49
7906,2832,104,442,74.51
7907,2832,56,80,537.58
7908,2832,153,10,515.68
7909,2833,124,27,648.64
7910,2833,92,537,207.58
7911,2833,59,127,718.93
7912,2834,125,46,545.65
7913,2835,72,12,337.15
7914,2835,15,131,741.09
7915,2835,106,111,63.59
7916,2835,13,142,215.15
7917,2836,130,26,22.67
7918,2836,179,30,200.08
7919,2836,62,183,457.5
7920,2836,55,35,89.71
7921,2837,194,558,163.73
7922,2837,33,62,306.19
7923,2837,12,108,139.37
7924,2837,111,607,736.01
7925,2837,122,6,227.73
7926,2837,143,142,565.99
7927,2838,197,40,410.25
7928,2838,66,78,479.96
7929,2838,176,304,425.23
7930,2839,178,85,420.31
7931,2839,174,70,247.14
7932,2840,96,577,613.59
7933,2840,121,273,155.84
7934,2841,39,626,58.12
7935,2842,197,143,346.69
7936,2843,123,57,634.37
7937,2843,166,23,36.5
7938,2843,116,720,464.68
7939,2844,37,439,637.64
7940,2844,1,193,346.21
7941,2845,128,8,479.83
7942,2846,121,528,173.43
7943,2846,165,696,70.24
7944,2847,157,15,604.7
7945,2847,100,15,372.9
7946,2847,37,421,539.25
7947,2847,32,131,553.51
7948,2848,192,611,508.38
7949,2848,191,86,170.72
7950,2848,173,13,394.76
7951,2849,42,1460,49.98
7952,2849,43,1337,659.65
7953,2850,176,521,532.61
7954,2850,8,14,577.29
7955,2850,36,736,300.86
7956,2850,26,105,616.03
7957,2850,61,209,582.51
7958,2851,194,1059,169.9
7959,2851,173,80,470.2
7960,2852,177,16,411.42
7961,2852,78,12,664.21
7962,2853,110,13,658.78
7963,2853,99,12,198.1
7964,2854,150,1087,402.34
7965,2854,47,5,420.4
7966,2854,159,602,266.36
7967,2854,96,1002,456.7
7968,2854,3,192,384.82
7969,2854,30,118,320.13
7970,2854,173,58,435.53
7971,2855,135,281,101.88
7972,2855,138,56,403.16
7973,2855,55,697,97.04
7974,2856,22,8,96.17
7975,2856,154,6,63.97
7976,2856,63,112,537.67
7977,2857,29,1050,189.7
7978,2857,21,68,212.5
7979,2858,71,7,160.44
7980,2859,7,29,674.73
7981,2859,180,6,460.62
7982,2860,149,343,460.45
7983,2860,155,136,285.03
7984,2860,161,65,235.74
7985,2861,103,846,694.49
7986,2861,111,314,571.11
7987,2861,22,198,84.79
7988,2862,139,138,235.7
7989,2862,99,17,249.7
7990,2862,17,544,247.42
7991,2863,20,614,426.25
7992,2864,97,13,74.17
7993,2864,189,11,623.95
7994,2865,30,10,324.4
7995,2865,116,17,590.74
7996,2865,132,403,671.08
7997,2866,68,28,518.07
7998,2867,92,362,189.71
7999,2867,119,874,533.98
8000,2867,16,53,538.41
8001,2868,123,22,723.96
8002,2868,168,465,554.54
8003,2868,191,558,167.68
8004,2868,148,1407,450.52
8005,2869,18,744,1.83
8006,2869,187,24,599.14
8007,2869,113,99,626.9
8008,2869,37,488,653.9
8009,2869,22,7,94.76
8010,2870,43,66,547.54
8011,2871,141,687,427.53
8012,2871,53,117,165.29
8013,2872,148,1332,366.8
8014,2872,61,13,601.52
8015,2872,138,30,493.13
8016,2873,133,11,247.03
8017,2873,153,7,458.21
8018,2873,43,208,644.47
8019,2874,116,57,582.87
8020,2875,11,100,177.43
8021,2875,78,101,724.45
8022,2875,37,131,638.58
8023,2875,60,185,62.75
8024,2875,130,138,27.31
8025,2875,121,277,166.31
8026,2875,172,32,69.85
8027,2876,151,808,571.09
8028,2876,159,14,277.48
8029,2876,17,381,268.48
8030,2876,49,418,485.69
8031,2876,135,1082,111.15
8032,2876,83,23,157.29
8033,2877,45,528,371.1
8034,2877,96,65,619.0
8035,2878,135,130,133.42
8036,2879,1,477,307.68
8037,2879,134,12,174.02
8038,2880,192,59,506.76
8039,2880,153,11,456.08
8040,2880,111,26,633.74
8041,2881,127,29,350.48
8042,2881,128,124,439.68
8043,2881,85,104,533.8
8044,2882,121,116,183.22
8045,2883,170,13,200.51
8046,2884,134,254,151.96
8047,2884,146,106,449.71
8048,2884,123,1384,723.09
8049,2884,66,587,547.05
8050,2884,200,123,58.85
8051,2884,73,55,187.57
8052,2884,108,42,293.76
8053,2885,148,25,383.14
8054,2885,47,57,513.42
8055,2886,30,64,328.11
8056,2886,123,1499,604.8
8057,2886,168,33,604.52
8058,2887,119,9,675.48
8059,2887,31,651,376.42
8060,2887,154,141,66.56
8061,2887,56,13,477.83
8062,2888,137,532,285.67
8063,2889,54,663,623.26
8064,2889,85,7,507.86
8065,2889,171,716,637.15
8066,2889,155,70,228.62
8067,2890,71,144,158.61
8068,2890,107,112,604.76
8069,2891,169,658,40.82
8070,2891,128,28,519.73
8071,2891,122,621,220.14
8072,2891,124,386,655.82
8073,2892,97,562,80.91
8074,2893,91,359,290.38
8075,2893,93,20,135.64
8076,2894,69,144,324.72
8077,2894,125,435,555.14
8078,2895,1,218,284.22
8079,2895,107,36,597.67
8080,2895,101,108,23.74
8081,2895,133,724,189.11
8082,2896,172,1041,68.08
8083,2897,146,25,591.09
8084,2897,140,12,151.48
8085,2897,187,113,529.26
8086,2898,43,312,700.2
8087,2898,171,10,576.65
8088,2898,52,122,640.32
8089,2898,138,1268,531.19
8090,2898,110,1454,710.32
8091,2899,16,167,507.78
8092,2899,177,1465,478.04
8093,2899,106,10,57.38
8094,2900,127,17,295.17
8095,2900,125,10,606.78
8096,2901,76,14,96.77
8097,2901,17,43,296.27
8098,2901,100,26,368.26
8099,2902,170,1377,205.84
8100,2902,2,27,698.16
8101,2903,162,232,470.17
8102,2904,143,29,548.2
8103,2905,180,5,396.58
8104,2905,83,104,196.9
8105,2906,68,184,392.11
8106,2906,118,44,457.38
8107,2906,161,11,235.06
8108,2907,182,205,629.79
8109,2907,116,15,537.3
8110,2907,104,1360,67.16
8111,2908,157,134,700.74
8112,2908,83,977,159.75
8113,2908,67,5,206.63
8114,2909,26,453,613.98
8115,2909,98,16,390.06
8116,2910,191,547,135.51
8117,2910,166,23,46.52
8118,2911,152,6,583.17
8119,2911,74,32,253.15
8120,2911,4,501,625.28
8121,2911,193,578,366.53
8122,2912,107,19,593.47
8123,2912,167,380,484.27
8124,2913,122,120,189.16
8125,2913,50,17,32.22
8126,2913,196,43,44.72
8127,2914,33,400,347.26
8128,2914,40,89,47.9
8129,2914,175,81,400.21
8130,2914,138,1077,477.61
8131,2915,24,145,213.16
8132,2915,166,30,36.69
8133,2915,40,1368,58.27
8134,2915,98,28,348.55
8135,2915,28,299,508.65
8136,2916,2,44,621.89
8137,2916,142,386,751.26
8138,2917,191,43,175.66
8139,2917,180,566,369.24
8140,2917,145,5,476.01
8141,2917,120,414,469.47
8142,2917,119,14,502.54
8143,2918,7,93,691.71
8144,2919,44,305,289.25
8145,2919,6,11,625.83
8146,2919,26,34,460.88
8147,2919,38,16,589.53
8148,2920,154,231,61.96
8149,2921,122,608,252.23
8150,2921,55,14,93.6
8151,2921,74,73,253.56
8152,2921,29,356,181.86
8153,2922,120,101,584.1
8154,2922,66,35,636.0
8155,2922,148,432,454.85
8156,2923,82,818,412.47
8157,2923,64,214,425.96
8158,2924,75,143,212.14
8159,2924,64,199,548.55
8160,2925,139,53,199.7
8161,2925,132,9,553.47
8162,2926,77,62,122.11
8163,2927,177,108,406.08
8164,2927,13,83,240.74
8165,2927,146,274,490.1
8166,2927,174,73,292.58
8167,2928,110,21,642.12
8168,2929,89,410,73.5
8169,2929,2,340,737.84
8170,2930,62,13,517.64
8171,2930,124,91,663.85
8172,2931,142,72,649.55
8173,2932,81,30,654.59
8174,2932,14,40,546.47
8175,2933,93,495,137.45
8176,2933,68,34,522.61
8177,2934,62,19,417.0
8178,2934,162,145,342.66
8179,2935,32,1071,454.93
8180,2935,8,667,552.78
8181,2935,69,44,323.97
8182,2935,89,28,71.88
8183,2935,77,10,124.63
8184,2936,51,137,501.88
8185,2936,80,50,100.92
8186,2936,155,1221,215.62
8187,2936,32,42,499.54
8188,2936,107,150,654.17
8189,2937,154,744,56.79
8190,2938,176,11,437.56
8191,2938,20,7,427.15
8192,2938,184,29,330.16
8193,2939,7,1457,693.42
8194,2939,9,1017,623.0
8195,2939,115,451,342.7
8196,2939,190,142,257.55
8197,2939,128,136,511.58
8198,2940,130,696,21.93
8199,2940,77,27,129.64
8200,2940,52,28,492.58
8201,2941,36,793,317.45
8202,2942,69,9,302.51
8203,2943,72,220,302.5
8204,2943,97,373,96.67
8205,2943,160,22,88.75
8206,2944,46,6,171.89
8207,2944,95,732,117.72
8208,2944,185,156,250.44
8209,2944,133,518,201.86
8210,2945,10,554,576.08
8211,2945,42,292,48.6
8212,2945,3,13,399.6
8213,2945,29,171,179.33
8214,2946,13,11,209.57
8215,2946,89,716,68.09
8216,2947,97,18,83.82
8217,2947,24,40,203.36
8218,2947,78,126,562.25
8219,2948,197,6,365.19
8220,2948,179,11,198.57
8221,2949,71,545,153.31
8222,2949,159,219,321.95
8223,2949,27,32,173.19
8224,2949,52,62,497.12
8225,2949,83,125,198.87
8226,2950,199,19,705.07
8227,2951,99,20,255.15
8228,2951,58,27,404.21
8229,2952,159,1331,304.37
8230,2952,16,7,448.09
8231,2952,7,572,590.44
8232,2953,8,149,445.7
8233,2953,100,541,466.92
8234,2954,121,31,144.72
8235,2954,76,162,77.73
8236,2955,189,30,594.23
8237,2956,162,151,425.16
8238,2956,39,74,53.42
8239,2956,20,532,492.62
8240,2956,182,7,582.53
8241,2957,162,295,438.4
8242,2957,107,675,619.73
8243,2958,154,137,66.61
8244,2958,165,656,67.83
8245,2958,20,162,401.53
8246,2958,163,708,544.04
8247,2958,40,193,62.88
8248,2959,12,195,121.19
8249,2959,155,132,235.06
8250,2960,152,172,587.46
8251,2961,158,113,40.23
8252,2962,79,26,190.43
8253,2962,100,49,413.09
8254,2963,146,5,595.98
8255,2963,32,31,476.7
8256,2963,64,15,506.38
8257,2963,26,9,591.48
8258,2964,139,7,201.14
8259,2964,137,530,307.2
8260,2965,169,296,43.62
8261,2966,96,7,560.36
8262,2966,26,333,514.16
8263,2967,175,47,319.55
8264,2967,74,90,267.37
8265,2968,23,1154,687.91
8266,2969,14,11,561.0
8267,2969,124,8,760.74
8268,2970,113,422,602.96
8269,2970,71,1259,186.25
8270,2971,114,1447,379.72
8271,2972,18,84,2.13
8272,2973,117,118,259.74
8273,2973,101,532,27.59
8274,2973,95,853,107.6
8275,2973,115,13,277.88
8276,2974,65,717,361.72
8277,2974,40,10,48.57
8278,2974,20,141,381.0
8279,2975,173,29,413.63
8280,2975,33,653,275.93
8281,2975,156,65,726.64
8282,2975,177,10,372.39
8283,2975,73,38,170.29
8284,2975,85,165,507.55
8285,2976,4,63,520.82
8286,2976,171,126,570.52
8287,2976,170,12,233.11
8288,2976,155,1129,250.77
8289,2977,152,538,570.97
8290,2977,110,6,718.09
8291,2977,85,15,587.65
8292,2978,133,47,205.99
8293,2978,190,286,212.12
8294,2978,20,986,417.97
8295,2979,121,538,186.22
8296,2979,13,99,268.0
8297,2980,31,136,306.97
8298,2980,188,299,251.58
8299,2980,109,23,411.34
8300,2981,16,72,432.75
8301,2981,17,72,256.48
8302,2981,87,1085,505.5
8303,2982,142,296,646.06
8304,2983,126,298,506.54
8305,2983,137,31,290.7
8306,2983,52,136,565.25
8307,2983,70,116,513.18
8308,2984,82,6,342.47
8309,2984,75,1474,247.33
8310,2985,48,106,699.2
8311,2985,176,1171,514.54
8312,2986,25,1397,231.76
8313,2986,57,853,416.76
8314,2987,141,42,409.68
8315,2988,70,721,430.84
8316,2989,114,728,297.95
8317,2989,138,123,434.89
8318,2989,158,89,48.79
8319,2990,147,1199,60.44
8320,2990,102,64,642.9
8321,2991,90,1449,61.69
8322,2992,52,12,481.21
8323,2992,114,210,334.1
8324,2992,110,24,560.46
8325,2993,11,74,236.48
8326,2993,111,257,764.99
8327,2993,102,71,530.2
8328,2993,119,82,544.68
8329,2994,96,1203,492.23
8330,2994,177,450,488.96
8331,2994,16,152,439.24
8332,2994,130,142,21.62
8333,2995,177,19,459.94
8334,2995,108,14,325.2
8335,2995,125,141,674.05
8336,2995,39,19,55.94
8337,2995,150,1439,309.78
8338,2995,77,1410,113.04
8339,2996,187,287,568.58
8340,2997,55,189,99.36
8341,2998,1,54,261.26
8342,2998,197,334,394.21
8343,2998,144,336,529.11
8344,2998,113,12,741.39
8345,2999,147,26,58.47
8346,3000,104,11,84.38
8347,3000,121,66,173.67
8348,3000,168,32,456.77
8349,3000,68,203,400.62
8350,3000,10,1014,525.51
8351,3001,61,11,539.83
8352,3001,199,66,663.52
8353,3001,72,359,278.55
8354,3002,79,13,223.58
8355,3002,89,28,71.93
8356,3003,154,102,72.96
8357,3003,140,11,137.21
8358,3003,182,210,625.01
8359,3004,168,52,480.19
8360,3004,113,13,659.08
8361,3005,66,59,604.33
8362,3005,43,1238,710.46
8363,3005,86,32,366.62
8364,3005,3,1044,452.94
8365,3005,78,71,774.21
8366,3005,105,94,393.84
8367,3005,72,15,276.79
8368,3006,172,13,67.64
8369,3007,181,6,197.2
8370,3007,30,90,307.75
8371,3007,142,11,741.83
8372,3008,185,341,247.35
8373,3008,42,48,46.74
8374,3008,105,11,410.25
8375,3009,18,38,1.65
8376,3009,9,62,647.51
8377,3009,152,12,726.45
8378,3009,34,1031,88.96
8379,3010,147,894,59.11
8380,3011,45,638,369.38
8381,3011,197,11,408.22
8382,3011,71,198,162.87
8383,3011,195,8,233.02
8384,3011,118,7,463.66
8385,3012,91,11,242.24
8386,3012,122,118,197.69
8387,3013,161,29,221.99
8388,3013,19,10,516.57
8389,3013,66,14,654.33
8390,3014,80,1093,87.47
8391,3014,153,20,421.63
8392,3014,34,158,91.12
8393,3015,57,49,480.5
8394,3015,187,58,570.81
8395,3015,68,27,431.71
8396,3015,37,130,642.74
8397,3016,75,528,254.0
8398,3016,13,536,267.38
8399,3017,69,390,372.05
8400,3017,57,607,472.03
8401,3018,102,196,694.55
8402,3018,56,13,424.32
8403,3019,99,57,230.23
8404,3019,54,112,673.75
8405,3019,62,70,449.16
8406,3019,91,78,295.98
8407,3019,127,88,369.2
8408,3020,148,60,346.97
8409,3020,183,253,323.64
8410,3020,24,70,189.7
8411,3020,57,64,439.32
8412,3021,180,427,429.31
8413,3021,66,1180,608.96
8414,3022,163,8,497.31
8415,3022,35,8,219.59
8416,3023,159,553,312.64
8417,3023,11,13,241.72
8418,3024,94,13,534.78
8419,3025,153,293,525.62
8420,3026,91,108,238.29
8421,3026,53,48,156.66
8422,3026,159,756,236.67
8423,3027,92,15,204.44
8424,3028,55,39,100.6
8425,3029,111,27,718.39
8426,3030,77,24,108.75
8427,3030,45,530,380.73
8428,3030,187,14,647.84
8429,3031,194,668,175.92
8430,3032,92,255,225.4
8431,3032,148,11,390.84
8432,3032,158,89,41.55
8433,3032,190,717,266.79
8434,3032,95,10,89.84
8435,3033,1,21,321.13
8436,3033,53,24,139.56
8437,3034,19,38,561.06
8438,3035,32,26,562.35
8439,3035,121,29,182.72
8440,3035,149,124,440.58
8441,3036,76,62,83.38
8442,3036,105,51,399.39
8443,3036,142,21,730.44
8444,3036,128,43,500.37
8445,3036,46,41,155.55
8446,3037,119,7,518.49
8447,3037,58,7,445.28
8448,3038,185,60,247.73
8449,3038,48,444,746.67
8450,3038,80,15,99.73
8451,3038,51,877,468.39
8452,3039,152,758,719.02
8453,3039,71,6,190.81
8454,3040,29,10,180.93
8455,3040,179,155,226.12
8456,3041,116,22,500.76
8457,3041,96,5,508.73
8458,3042,52,1185,549.59
8459,3043,178,141,437.21
8460,3043,63,943,493.49
8461,3044,1,116,292.85
8462,3045,87,248,534.54
8463,3045,84,249,383.71
8464,3045,67,1309,166.34
8465,3046,175,63,351.62
8466,3047,87,10,482.07
8467,3048,153,627,425.95
8468,3048,16,586,470.52
8469,3048,124,748,647.29
8470,3049,26,1102,528.76
8471,3049,55,24,84.42
8472,3050,148,40,336.52
8473,3050,118,290,431.28
8474,3051,182,55,643.69
8475,3052,159,21,249.93
8476,3053,44,1245,290.58
8477,3053,132,1033,602.19
8478,3054,107,1308,500.07
8479,3054,95,7,108.33
8480,3054,191,40,152.92
8481,3054,160,9,81.57
8482,3055,87,295,473.82
8483,3055,128,1089,396.57
8484,3056,73,9,203.9
8485,3056,34,25,84.65
8486,3056,60,723,78.28
8487,3056,84,1122,285.99
8488,3056,199,322,591.93
8489,3057,38,11,541.35
8490,3057,59,142,699.2
8491,3057,159,579,260.74
8492,3058,93,653,179.98
8493,3058,108,311,297.15
8494,3058,184,182,323.58
8495,3058,175,86,316.54
8496,3059,153,13,414.78
8497,3059,80,456,82.53
8498,3059,133,51,259.18
8499,3060,127,11,347.14
8500,3061,163,544,500.23
8501,3061,32,364,499.84
8502,3061,160,473,71.51
8503,3062,139,299,230.63
8504,3063,198,13,211.01
8505,3064,143,12,585.32
8506,3064,46,10,133.71
8507,3064,51,271,460.72
8508,3065,67,335,188.61
8509,3065,177,11,443.56
8510,3065,68,8,433.43
8511,3066,45,7,386.83
8512,3066,139,746,233.32
8513,3066,156,1413,733.6
8514,3066,145,944,528.77
8515,3066,96,125,588.55
8516,3067,32,26,529.94
8517,3067,129,48,700.9
8518,3068,117,623,248.53
8519,3069,97,12,98.95
8520,3069,131,14,466.35
8521,3070,95,29,117.42
8522,3070,132,579,695.51
8523,3070,31,232,293.79
8524,3070,200,1357,64.15
8525,3071,163,27,547.42
8526,3071,47,193,426.3
8527,3071,180,863,345.18
8528,3071,68,298,478.34
8529,3071,96,1017,511.96
8530,3071,39,33,48.07
8531,3072,113,129,583.39
8532,3073,142,262,763.28
8533,3073,73,785,180.06
8534,3073,91,8,302.31
8535,3074,116,7,513.91
8536,3074,46,690,154.52
8537,3074,148,74,418.58
